country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB","31-05-2026 10:00:00",24.892047,74.623527,PM2.5,8,127,38
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB","31-05-2026 10:00:00",18.59051,73.77946,PM2.5,18,33,28
India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB","31-05-2026 10:00:00",28.806223,76.141105,OZONE,9,21,14
India,Haryana,"Charkhi Dadri","Mini Secretariat, Charkhi Dadri - HSPCB","31-05-2026 10:00:00",28.593883,76.270653,NH3,5,8,6
India,Haryana,"Charkhi Dadri","Mini Secretariat, Charkhi Dadri - HSPCB","31-05-2026 10:00:00",28.593883,76.270653,CO,10,25,14
India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB","31-05-2026 10:00:00",28.206800,76.799700,PM10,64,113,89
India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB","31-05-2026 10:00:00",28.206800,76.799700,NO2,15,50,38
India,Maharashtra,Pune,"Dhankawadi, Pune - IITM","31-05-2026 10:00:00",18.459883,73.852193,OZONE,1,29,8
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB","31-05-2026 10:00:00",18.454450,73.854155,CO,NA,NA,NA
India,Maharashtra,Pune,"Mhada Colony, Pune - IITM","31-05-2026 10:00:00",18.573040,73.927715,PM10,35,72,55
India,Maharashtra,Pune,"Mhada Colony, Pune - IITM","31-05-2026 10:00:00",18.573040,73.927715,NO2,15,26,18
India,Maharashtra,Pune,"Mhada Colony, Pune - IITM","31-05-2026 10:00:00",18.573040,73.927715,CO,30,59,41
India,Maharashtra,Pune,"Panchawati_Pashan, Pune - IITM","31-05-2026 10:00:00",18.536457,73.805454,OZONE,2,24,4
India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB","31-05-2026 10:00:00",29.503664,75.467934,NO2,18,20,19
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM","31-05-2026 10:00:00",18.530085,73.849598,NO2,9,33,15
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM","31-05-2026 10:00:00",18.530085,73.849598,CO,28,49,36
India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB","31-05-2026 10:00:00",29.503664,75.467934,OZONE,29,54,42
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB","31-05-2026 10:00:00",18.547056,73.826908,NH3,1,1,1
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB","31-05-2026 10:00:00",18.547056,73.826908,SO2,3,5,4
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB","31-05-2026 10:00:00"," 16.5038",74.3623,PM2.5,19,38,28
India,Punjab,Patiala,"Model Town, Patiala - PPCB","31-05-2026 10:00:00",30.349388,76.366642,NO2,16,19,18
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB","31-05-2026 10:00:00",13.328028,75.797056,CO,NA,NA,NA
India,Punjab,Patiala,"Model Town, Patiala - PPCB","31-05-2026 10:00:00",30.349388,76.366642,SO2,21,37,28
India,Punjab,Patiala,"Model Town, Patiala - PPCB","31-05-2026 10:00:00",30.349388,76.366642,CO,11,28,21
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB","31-05-2026 10:00:00",15.459706,75.008381,PM10,78,114,97
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB","31-05-2026 10:00:00",15.459706,75.008381,NH3,5,7,6
India,Punjab,Rupnagar,"Ratanpura, Rupnagar - Ambuja Cements","31-05-2026 10:00:00",31.0325454,76.5623046,NO2,9,46,26
India,Punjab,Rupnagar,"Ratanpura, Rupnagar - Ambuja Cements","31-05-2026 10:00:00",31.0325454,76.5623046,SO2,10,15,11
India,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB","31-05-2026 10:00:00",15.411456,75.638133,SO2,32,51,42
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB","31-05-2026 10:00:00",27.554793,76.611536,NO2,57,103,95
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB","31-05-2026 10:00:00",27.554793,76.611536,NH3,5,11,10
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB","31-05-2026 10:00:00",27.554793,76.611536,SO2,27,77,40
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB","31-05-2026 10:00:00",15.3714823,75.1160168,PM10,54,66,57
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB","31-05-2026 10:00:00",15.3714823,75.1160168,NH3,1,3,2
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB","31-05-2026 10:00:00",15.3714823,75.1160168,SO2,1,3,2
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB","31-05-2026 10:00:00",17.336318,76.847397,PM10,33,58,46
India,TamilNadu,Chennai,"Manali Village, Chennai - TNPCB","31-05-2026 10:00:00",13.1662,80.2584,NH3,2,5,3
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB","31-05-2026 10:00:00",19.786089,72.757971,NH3,6,10,9
India,TamilNadu,Chennai,"Manali, Chennai - CPCB","31-05-2026 10:00:00",13.164544,80.26285,PM10,41,73,55
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB","31-05-2026 10:00:00",19.962900,79.298714,PM2.5,40,73,51
India,TamilNadu,Chennai,"Perungudi, Chennai - TNPCB","31-05-2026 10:00:00",12.9533,80.2357,PM10,32,316,67
India,TamilNadu,Chennai,"Perungudi, Chennai - TNPCB","31-05-2026 10:00:00",12.9533,80.2357,NO2,3,8,6
India,TamilNadu,Chennai,"Perungudi, Chennai - TNPCB","31-05-2026 10:00:00",12.9533,80.2357,SO2,1,6,4
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB","31-05-2026 10:00:00",19.9775302,79.2337086,PM2.5,27,163,68
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB","31-05-2026 10:00:00",19.9775302,79.2337086,NH3,4,5,5
India,TamilNadu,Chennai,"Royapuram, Chennai - TNPCB","31-05-2026 10:00:00",13.1036,80.2909,NH3,4,4,4
India,TamilNadu,Chennai,"Royapuram, Chennai - TNPCB","31-05-2026 10:00:00",13.1036,80.2909,SO2,4,6,5
India,TamilNadu,Chennai,"Royapuram, Chennai - TNPCB","31-05-2026 10:00:00",13.1036,80.2909,OZONE,28,33,31
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB","31-05-2026 10:00:00",20.918946,74.776388,PM2.5,NA,NA,NA
India,TamilNadu,Chennai,"Velachery Res. Area, Chennai - CPCB","31-05-2026 10:00:00",13.0052189,80.2398125,NH3,3,3,3
India,TamilNadu,Chennai,"Velachery Res. Area, Chennai - CPCB","31-05-2026 10:00:00",13.0052189,80.2398125,SO2,5,7,6
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB","31-05-2026 10:00:00",20.918946,74.776388,SO2,1,11,6
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB","31-05-2026 10:00:00",20.918946,74.776388,CO,2,10,6
India,TamilNadu,Coimbatore,"SIDCO Kurichi, Coimbatore - TNPCB","31-05-2026 10:00:00",10.942451,76.978996,PM2.5,9,29,19
India,Maharashtra,Dombivli,"Kalu Nagar, Dombivli - MPCB","31-05-2026 10:00:00","19.2268427 ","73.0788456 ",NH3,1,2,1
India,Maharashtra,Dombivli,"Kalu Nagar, Dombivli - MPCB","31-05-2026 10:00:00","19.2268427 ","73.0788456 ",SO2,3,14,7
India,Maharashtra,Dombivli,"Kalu Nagar, Dombivli - MPCB","31-05-2026 10:00:00","19.2268427 ","73.0788456 ",OZONE,1,8,2
India,TamilNadu,Cuddalore,"Semmandalam, Cuddalore - TNPCB","31-05-2026 10:00:00",11.7637683,79.7499835,NH3,NA,NA,NA
India,TamilNadu,Gummidipoondi,"Anthoni Pillai Nagar, Gummidipoondi - TNPCB","31-05-2026 10:00:00",13.4127,80.1081,NO2,15,27,21
India,Maharashtra,Hingoli,"Ashta Vinayak Nagar, Hingoli - MPCB","31-05-2026 10:00:00",19.710842,77.151824,OZONE,32,101,42
India,TamilNadu,Gummidipoondi,"Anthoni Pillai Nagar, Gummidipoondi - TNPCB","31-05-2026 10:00:00",13.4127,80.1081,SO2,10,32,20
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB","31-05-2026 10:00:00",21.001264,75.565602,PM2.5,10,61,40
India,TamilNadu,Perundurai,"SIPCOT Industrial Park, Perundurai - TNPCB","31-05-2026 10:00:00",11.258242,77.552761,PM10,17,100,36
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB","31-05-2026 10:00:00",21.001264,75.565602,NO2,5,18,10
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB","31-05-2026 10:00:00",19.854616,75.905894,PM2.5,20,60,33
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB","31-05-2026 10:00:00",19.854616,75.905894,PM10,28,72,48
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB","31-05-2026 10:00:00",19.854616,75.905894,NH3,2,5,4
India,TamilNadu,Thoothukudi,"Meelavittan, Thoothukudi - TNPCB","31-05-2026 10:00:00","8.816428 ",78.099039,SO2,7,18,12
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB","31-05-2026 10:00:00",19.854616,75.905894,OZONE,10,37,15
India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB","31-05-2026 10:00:00",17.460103,78.334361,CO,NA,NA,NA
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB","31-05-2026 10:00:00",17.470431,78.566959,PM10,86,114,99
India,"Madhya Pradesh",Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB","31-05-2026 10:00:00",26.259242,78.216432,PM2.5,5,78,37
India,"Madhya Pradesh",Gwalior,"Maharaj Bada, Gwalior - MPPCB","31-05-2026 10:00:00",26.200388,78.147714,PM10,40,152,84
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB","31-05-2026 10:00:00",26.9502929,75.730943,PM10,40,215,74
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB","31-05-2026 10:00:00",26.9502929,75.730943,NH3,9,17,12
India,"Madhya Pradesh",Indore,"Airport Area, Indore - IMC","31-05-2026 10:00:00",22.7289,75.8076,PM2.5,29,104,59
India,"Madhya Pradesh",Indore,"Airport Area, Indore - IMC","31-05-2026 10:00:00",22.7289,75.8076,PM10,20,120,60
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB","31-05-2026 10:00:00",26.912329,70.909168,PM10,103,500,353
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB","31-05-2026 10:00:00",26.912329,70.909168,SO2,1,2,1
India,"Madhya Pradesh",Indore,"Airport Area, Indore - IMC","31-05-2026 10:00:00",22.7289,75.8076,OZONE,7,21,10
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","31-05-2026 10:00:00",22.4310,75.5213,NO2,61,139,116
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","31-05-2026 10:00:00",22.4310,75.5213,CO,36,87,60
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","31-05-2026 10:00:00",22.4310,75.5213,OZONE,7,23,11
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB","31-05-2026 10:00:00",25.344694,72.626208,CO,5,29,10
India,"Madhya Pradesh",Indore,"Residency Area, Indore - IMC","31-05-2026 10:00:00",22.7084,75.8815,SO2,2,3,3
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB","31-05-2026 10:00:00",24.588397,76.172782,NH3,1,6,2
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB","31-05-2026 10:00:00",24.588397,76.172782,CO,68,96,80
India,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB","31-05-2026 10:00:00",28.108988,75.386577,PM10,12,441,79
India,"Madhya Pradesh",Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC","31-05-2026 10:00:00",23.163174,79.973061,NH3,3,3,3
India,"Madhya Pradesh",Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC","31-05-2026 10:00:00",23.163174,79.973061,CO,24,47,38
India,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB","31-05-2026 10:00:00",28.108988,75.386577,SO2,2,4,3
India,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB","31-05-2026 10:00:00",28.108988,75.386577,OZONE,34,158,61
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB","31-05-2026 10:00:00",26.268249,73.0193853,NO2,NA,NA,NA
India,"Madhya Pradesh",Jabalpur,"Gupteshwar, Jabalpur - JMC","31-05-2026 10:00:00",23.142888,79.916147,PM10,40,128,65
India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB","31-05-2026 10:00:00",26.295810,73.082283,PM10,NA,NA,NA
India,"Madhya Pradesh",Jabalpur,"Marhatal, Jabalpur - MPPCB","31-05-2026 10:00:00",23.168606,79.932247,PM10,40,106,64
India,"Madhya Pradesh",Jabalpur,"Marhatal, Jabalpur - MPPCB","31-05-2026 10:00:00",23.168606,79.932247,NH3,2,3,2
India,"Madhya Pradesh",Jabalpur,"Suhagi, Jabalpur - JMC","31-05-2026 10:00:00",23.218135,79.957770,PM10,13,59,30
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB","31-05-2026 10:00:00",26.215415,73.070156,NH3,4,6,5
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB","31-05-2026 10:00:00",26.215415,73.070156,SO2,2,3,2
India,"Madhya Pradesh",Jabalpur,"Suhagi, Jabalpur - JMC","31-05-2026 10:00:00",23.218135,79.957770,SO2,6,14,11
India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","31-05-2026 10:00:00",23.50016,80.23284,PM2.5,8,77,29
India,Rajasthan,Jodhpur,"Mandor, Jodhpur - RSPCB","31-05-2026 10:00:00",26.358805,73.047444,CO,6,19,16
India,Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB","31-05-2026 10:00:00",26.253384,72.976571,PM2.5,NA,NA,NA
India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","31-05-2026 10:00:00",23.50016,80.23284,SO2,31,80,55
India,Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB","31-05-2026 10:00:00",26.253384,72.976571,NH3,NA,NA,NA
India,Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB","31-05-2026 10:00:00",26.253384,72.976571,SO2,NA,NA,NA
India,Rajasthan,Rajsamand,"Dhoinda, Rajsamand - RSPCB","31-05-2026 10:00:00",25.036360,73.883502,CO,2,22,3
India,Rajasthan,"Sawai Madhopur","Sahu Nagar, Sawai Madhopur - RSPCB","31-05-2026 10:00:00",26.031443,76.359327,NH3,4,8,5
India,Maharashtra,Ambernath,"Chinchpada, Ambernath - MPCB","31-05-2026 10:00:00",19.2157840,73.1997810,CO,8,20,16
India,Rajasthan,"Sawai Madhopur","Sahu Nagar, Sawai Madhopur - RSPCB","31-05-2026 10:00:00",26.031443,76.359327,CO,2,31,15
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB","31-05-2026 10:00:00",20.9402359,77.7895248,PM10,57,100,76
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB","31-05-2026 10:00:00",20.9402359,77.7895248,OZONE,11,43,27
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amravati - MPCB","31-05-2026 10:00:00",20.939198,77.765701,NO2,5,72,14
India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB","31-05-2026 10:00:00",24.885261,72.857549,NO2,4,19,9
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB","31-05-2026 10:00:00",19.875620,75.387310,PM2.5,24,55,39
India,Rajasthan,"Sri Ganganagar","Old City, Sri Ganganagar - RSPCB","31-05-2026 10:00:00",29.931624,73.864511,PM2.5,17,315,40
India,Rajasthan,"Sri Ganganagar","Old City, Sri Ganganagar - RSPCB","31-05-2026 10:00:00",29.931624,73.864511,NH3,3,13,7
India,Rajasthan,"Sri Ganganagar","Old City, Sri Ganganagar - RSPCB","31-05-2026 10:00:00",29.931624,73.864511,SO2,2,5,3
India,Rajasthan,"Sri Ganganagar","Old City, Sri Ganganagar - RSPCB","31-05-2026 10:00:00",29.931624,73.864511,OZONE,11,98,31
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB","31-05-2026 10:00:00",19.863756,75.321188,NH3,1,3,2
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB","31-05-2026 10:00:00",19.16485,73.23409,PM2.5,40,63,52
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB","31-05-2026 10:00:00",19.16485,73.23409,NO2,19,24,22
India,Maharashtra,Beed,"Bir, Beed - MPCB","31-05-2026 10:00:00",18.988474,75.753873,PM2.5,10,36,17
India,Maharashtra,Beed,"Bir, Beed - MPCB","31-05-2026 10:00:00",18.988474,75.753873,NO2,9,39,17
India,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB","31-05-2026 10:00:00",27.338530,88.614099,SO2,1,1,1
India,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB","31-05-2026 10:00:00",27.338530,88.614099,CO,1,10,2
India,TamilNadu,Chennai,"Arumbakkam, Chennai - TNPCB","31-05-2026 10:00:00",13.0664,"80.2112 ",PM2.5,14,63,39
India,TamilNadu,Chennai,"Arumbakkam, Chennai - TNPCB","31-05-2026 10:00:00",13.0664,"80.2112 ",PM10,62,132,86
India,TamilNadu,Chennai,"Arumbakkam, Chennai - TNPCB","31-05-2026 10:00:00",13.0664,"80.2112 ",NH3,4,5,4
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB","31-05-2026 10:00:00",19.0243902,73.0406721,SO2,NA,NA,NA
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB","31-05-2026 10:00:00",19.0243902,73.0406721,CO,NA,NA,NA
India,TamilNadu,Chennai,"Kodungaiyur, Chennai - TNPCB","31-05-2026 10:00:00",13.1278,80.2642,PM10,40,228,80
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB","31-05-2026 10:00:00",19.309073,73.057223,PM10,63,139,87
India,TamilNadu,Chennai,"Kodungaiyur, Chennai - TNPCB","31-05-2026 10:00:00",13.1278,80.2642,SO2,4,7,6
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB","31-05-2026 10:00:00",24.892047,74.623527,SO2,3,23,8
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB","31-05-2026 10:00:00",8.8787,76.6073,CO,13,18,15
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB","31-05-2026 10:00:00",8.563700,76.886500,PM2.5,NA,NA,NA
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB","31-05-2026 10:00:00",26.895552,76.334753,PM2.5,7,52,28
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB","31-05-2026 10:00:00",8.563700,76.886500,OZONE,NA,NA,NA
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB","31-05-2026 10:00:00",26.895552,76.334753,CO,10,66,28
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB","31-05-2026 10:00:00",26.699557,77.898881,PM10,5,364,83
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB","31-05-2026 10:00:00",26.699557,77.898881,NH3,10,21,14
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB","31-05-2026 10:00:00",10.532400,76.215900,OZONE,28,29,28
India,Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - RSPCB","31-05-2026 10:00:00",23.837789,73.714926,NH3,4,6,5
India,"Madhya Pradesh",Bhopal,"Idgah Hills, Bhopal - MPPCB","31-05-2026 10:00:00",23.264759,77.381568,NO2,NA,NA,NA
India,Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - RSPCB","31-05-2026 10:00:00",23.837789,73.714926,SO2,2,7,4
India,"Madhya Pradesh",Bhopal,"Idgah Hills, Bhopal - MPPCB","31-05-2026 10:00:00",23.264759,77.381568,NH3,NA,NA,NA
India,Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - RSPCB","31-05-2026 10:00:00",23.837789,73.714926,CO,18,26,20
India,"Madhya Pradesh",Bhopal,"Idgah Hills, Bhopal - MPPCB","31-05-2026 10:00:00",23.264759,77.381568,SO2,NA,NA,NA
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB","31-05-2026 10:00:00",29.610750,74.283608,NO2,10,25,18
India,"Madhya Pradesh",Bhopal,"Paryavaran Parisar, Bhopal - MPPCB","31-05-2026 10:00:00",23.210494,77.425409,NH3,5,6,6
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB","31-05-2026 10:00:00",29.610750,74.283608,CO,16,34,24
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB","31-05-2026 10:00:00",29.610750,74.283608,OZONE,16,85,22
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB","31-05-2026 10:00:00",26.902909,75.836858,PM2.5,26,77,47
India,"Madhya Pradesh",Bhopal,"T T Nagar, Bhopal - MPPCB","31-05-2026 10:00:00",23.233584,77.400574,NH3,5,6,5
India,"Madhya Pradesh",Bhopal,"T T Nagar, Bhopal - MPPCB","31-05-2026 10:00:00",23.233584,77.400574,SO2,7,24,15
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB","31-05-2026 10:00:00",26.9164092,75.7994901,NO2,26,103,64
India,"Madhya Pradesh",Dewas,"Bhopal Chauraha, Dewas - MPPCB","31-05-2026 10:00:00",22.9682591,76.064118,OZONE,10,120,24
India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB","31-05-2026 10:00:00",26.786682,75.827928,PM10,23,282,56
India,"Madhya Pradesh",Gwalior,"City Center, Gwalior - MPPCB","31-05-2026 10:00:00",26.203442,78.193251,NH3,2,6,2
India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB","31-05-2026 10:00:00",26.786682,75.827928,SO2,1,2,1
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB","31-05-2026 10:00:00",26.506177,77.025989,NO2,45,71,57
India,"Madhya Pradesh",Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB","31-05-2026 10:00:00",23.108440,77.511428,CO,11,55,28
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB","31-05-2026 10:00:00",26.506177,77.025989,SO2,NA,NA,NA
India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","31-05-2026 10:00:00",22.624758,75.675238,PM2.5,23,91,49
India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB","31-05-2026 10:00:00",25.164090,75.858137,PM2.5,3,57,16
India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB","31-05-2026 10:00:00",25.164090,75.858137,PM10,18,301,54
India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","31-05-2026 10:00:00",22.624758,75.675238,CO,11,31,25
India,Rajasthan,Kota,"Nayapura, Kota - RSPCB","31-05-2026 10:00:00",25.196024,75.855668,SO2,4,19,9
India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB","31-05-2026 10:00:00",25.14389,75.821256,PM2.5,34,147,78
India,"Madhya Pradesh",Satna,"Bandhavgar Colony, Satna - Birla Cement","31-05-2026 10:00:00",24.58434363,80.8549414,PM10,69,71,70
India,"Madhya Pradesh",Satna,"Bandhavgar Colony, Satna - Birla Cement","31-05-2026 10:00:00",24.58434363,80.8549414,NO2,12,13,12
India,"Madhya Pradesh",Satna,"Bandhavgar Colony, Satna - Birla Cement","31-05-2026 10:00:00",24.58434363,80.8549414,SO2,18,19,18
India,"Madhya Pradesh",Satna,"Bandhavgar Colony, Satna - Birla Cement","31-05-2026 10:00:00",24.58434363,80.8549414,OZONE,10,60,14
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB","31-05-2026 10:00:00",27.213494,73.734444,PM10,33,486,108
India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB","31-05-2026 10:00:00",25.771061," 73.340227",NO2,NA,NA,NA
India,"Madhya Pradesh",Ujjain,"Mahashweta Nagar, Ujjain - MPPCB","31-05-2026 10:00:00",23.1633321,75.800225,NO2,22,52,35
India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB","31-05-2026 10:00:00",25.771061," 73.340227",SO2,7,14,10
India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB","31-05-2026 10:00:00",25.771061," 73.340227",OZONE,3,102,17
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB","31-05-2026 10:00:00",24.041198,74.780702,PM2.5,2,65,26
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB","31-05-2026 10:00:00",24.041198,74.780702,PM10,16,181,65
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB","31-05-2026 10:00:00",24.041198,74.780702,NO2,9,19,14
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB","31-05-2026 10:00:00",19.10122,74.73339,SO2,2,7,4
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB","31-05-2026 10:00:00",20.719516,77.000253,PM2.5,42,79,56
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB","31-05-2026 10:00:00",20.719516,77.000253,PM10,47,116,78
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB","31-05-2026 10:00:00",19.2243333,72.8658113,CO,7,9,8
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB","31-05-2026 10:00:00",17.528544,78.286195,NO2,14,19,16
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM","31-05-2026 10:00:00",19.11074,72.86084,NH3,5,8,6
India,Telangana,Hyderabad,"Sanathnagar, Hyderabad - TSPCB","31-05-2026 10:00:00",17.4559458,78.4332152,NO2,23,64,51
India,Telangana,Hyderabad,"Sanathnagar, Hyderabad - TSPCB","31-05-2026 10:00:00",17.4559458,78.4332152,SO2,5,21,10
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM","31-05-2026 10:00:00",19.11074,72.86084,CO,2,2,2
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB","31-05-2026 10:00:00",19.0364585,72.8954371,PM2.5,18,38,26
India,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB","31-05-2026 10:00:00",17.417094,78.457437,OZONE,13,23,16
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","31-05-2026 10:00:00",19.10078,72.87462,NO2,26,26,26
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC","31-05-2026 10:00:00",19.215859,72.831718,PM10,23,71,45
